time,lat,lon,depth,synechococcus_spp,synechococcus_spp_std_dev,peuk,peuk_std_dev,neuk,neuk_std_dev,coccolith,coccolith_std_dev,cryptophyta,cryptophyta_std_dev,phaeocystis_sp,phaeocystis_sp_std_dev,dinofl,dinofl_std_dev,hneuk,hneuk_std_dev,hna_het,hna_het_std_dev,lna,lna_std_dev
2007-04-23,50.25,-4.21667,1.0,1346.0,149.0,4613.0,613.0,1559.0,160.0,13.0,7.0,56000.0,14000.0,496000,33000,37000,32000,,,545437.0,9552.0,149612.0,2967.0
2007-04-23,50.25,-4.21667,10.0,2960.0,97.0,3915.0,194.0,1316.0,29.0,19.0,4.0,100000.0,15000.0,605000,96000,32000,6000,,,470098.0,3784.0,254456.0,880.0
2007-04-23,50.25,-4.21667,25.0,3178.0,90.0,3648.0,78.0,1308.0,69.0,21.0,5.0,93000.0,15000.0,1193000,319000,14000,4000,,,487806.0,725.0,291132.0,345.0
2007-04-23,50.25,-4.21667,52.0,3175.0,39.0,3525.0,48.0,1198.0,53.0,16.0,5.0,75000.0,10000.0,1165000,111000,14000,3000,,,492731.0,1491.0,296031.0,25685.0
2007-04-30,50.25,-4.21667,1.0,4989.0,80.0,14253.0,83.0,2490.0,237.0,5.0,5.0,104000.0,55000.0,1995000,168000,38000,4000,,,1568279.0,21388.0,302790.0,9939.0
2007-04-30,50.25,-4.21667,7.0,4634.0,653.0,13012.0,2112.0,3632.0,1599.0,10.0,7.0,121000.0,98000.0,2926000,1659000,55000,26000,,,1417045.0,257235.0,299337.0,6326.0
2007-04-30,50.25,-4.21667,25.0,3258.0,1820.0,7695.0,5606.0,5329.0,300.0,3.0,1.0,162000.0,72000.0,4467000,636000,74000,35000,,,947587.0,286023.0,317475.0,10370.0
2007-04-30,50.25,-4.21667,50.0,4458.0,5583.0,15685.0,24945.0,4402.0,1815.0,5.0,2.0,102000.0,41000.0,3426000,2715000,48000,25000,,,869624.0,428292.0,365183.0,71853.0
2007-05-08,50.25,-4.21667,1.0,10536.0,437.0,42664.0,1846.0,2151.0,654.0,6.0,4.0,93000.0,48000.0,525000,210000,54000,25000,,,1359552.0,16425.0,451402.0,3519.0
2007-05-08,50.25,-4.21667,7.0,9193.0,2480.0,35442.0,12578.0,3326.0,1086.0,2.0,3.0,97000.0,57000.0,557000,154000,32000,9000,,,1340372.0,87804.0,454670.0,6757.0
2007-05-08,50.25,-4.21667,25.0,4965.0,2513.0,14849.0,10138.0,6432.0,3213.0,5.0,3.0,130000.0,41000.0,3169000,4038000,39000,18000,,,1218712.0,101201.0,432222.0,28287.0
2007-05-08,50.25,-4.21667,52.0,5625.0,6221.0,23787.0,35553.0,6960.0,5095.0,11.0,9.0,121000.0,73000.0,7557000,904000,13000,11000,,,1039401.0,99065.0,417403.0,47760.0
2007-05-21,50.25,-4.21667,1.0,12819.0,188.0,65255.0,577.0,1079.0,42.0,25.0,3.0,211000.0,12000.0,6516000,160000,0,0,,,903723.0,31315.0,463767.0,10955.0
2007-05-21,50.25,-4.21667,7.5,12344.0,228.0,64174.0,46.0,1049.0,23.0,29.0,4.0,256000.0,28000.0,6495000,106000,0,0,,,880032.0,7929.0,450340.0,10263.0
2007-05-21,50.25,-4.21667,25.0,7036.0,107.0,7330.0,246.0,201.0,34.0,9.0,6.0,46000.0,7000.0,1063000,46000,0,0,,,659419.0,4743.0,384626.0,9205.0
2007-05-21,50.25,-4.21667,51.0,6056.0,63.0,5703.0,70.0,157.0,23.0,4.0,1.0,30000.0,4000.0,916000,44000,0,0,,,650536.0,5059.0,386722.0,2118.0
2007-06-04,50.25,-4.21667,0.2,13315.0,89.0,6822.0,157.0,2410.0,93.0,48.0,11.0,275000.0,18000.0,0,0,17000,2000,,,1185066.0,325602.0,958793.0,262927.0
2007-06-04,50.25,-4.21667,7.5,15195.0,227.0,8110.0,153.0,2877.0,16.0,47.0,10.0,263000.0,10000.0,0,0,19000,6000,,,936367.0,49056.0,780757.0,23866.0
2007-06-04,50.25,-4.21667,25.0,3880.0,44.0,4463.0,102.0,1080.0,52.0,46.0,32.0,344000.0,23000.0,0,0,5000,4000,,,756954.0,260077.0,672320.0,178157.0
2007-06-04,50.25,-4.21667,50.0,3662.0,53.0,3635.0,29.0,749.0,2.0,70.0,1.0,206000.0,16000.0,0,0,3000,2000,,,574589.0,9938.0,567633.0,4602.0
2007-06-11,50.25,-4.21667,0.2,6678.0,151.0,13820.0,59.0,1715.0,137.0,10.0,0.0,90000.0,7000.0,0,0,35000,19000,,,683703.0,7719.0,284332.0,1568.0
2007-06-11,50.25,-4.21667,9.5,11011.0,531.0,19095.0,600.0,2175.0,120.0,32.0,5.0,105000.0,17000.0,0,0,16000,3000,,,845672.0,16343.0,607020.0,4054.0
2007-06-11,50.25,-4.21667,25.0,3549.0,51.0,6624.0,237.0,1668.0,12.0,16.0,3.0,113000.0,4000.0,0,0,21000,5000,,,434217.0,1602.0,310335.0,4071.0
2007-06-11,50.25,-4.21667,48.0,3485.0,46.0,4978.0,59.0,1567.0,83.0,27.0,10.0,128000.0,10000.0,0,0,31000,5000,,,424797.0,1330.0,242143.0,3771.0
2007-06-18,50.25,-4.21667,0.2,14430.0,120.0,22978.0,153.0,3561.0,94.0,8.0,5.0,134000.0,19000.0,0,0,31000,4000,,,589604.0,66778.0,164352.0,20854.0
2007-06-25,50.25,-4.21667,0.2,21431.0,242.0,15830.0,163.0,1739.0,60.0,32.0,5.0,73000.0,7000.0,0,0,40000,9000,,,959139.0,501.0,283714.0,6175.0
2007-06-25,50.25,-4.21667,6.5,21923.0,415.0,17906.0,406.0,2064.0,50.0,38.0,5.0,99000.0,23000.0,0,0,42000,12000,,,989100.0,34993.0,286196.0,11920.0
2007-06-25,50.25,-4.21667,25.0,1221.0,31.0,881.0,56.0,527.0,26.0,3.0,2.0,32000.0,6000.0,0,0,5000,3000,,,453978.0,326.0,200474.0,877.0
2007-06-25,50.25,-4.21667,48.0,1427.0,106.0,962.0,55.0,397.0,15.0,4.0,4.0,16000.0,4000.0,0,0,7000,0,,,489669.0,3694.0,219922.0,1101.0
2007-07-02,50.25,-4.21667,0.2,12814.0,1731.0,11844.0,1660.0,2156.0,298.0,34.0,11.0,99000.0,23000.0,0,0,65000,30000,,,808393.0,10948.0,174311.0,8163.0
2007-07-02,50.25,-4.21667,5.0,14268.0,273.0,12162.0,210.0,2336.0,107.0,32.0,14.0,90000.0,8000.0,0,0,73000,21000,,,779212.0,715.0,157753.0,3051.0
2007-07-02,50.25,-4.21667,25.0,2105.0,31.0,1282.0,67.0,625.0,24.0,20.0,2.0,25000.0,9000.0,0,0,12000,4000,,,449234.0,7416.0,212728.0,2676.0
2007-07-02,50.25,-4.21667,50.0,1914.0,86.0,1264.0,33.0,562.0,25.0,25.0,4.0,21000.0,10000.0,0,0,14000,5000,,,441345.0,2487.0,204991.0,2062.0
2007-07-09,50.25,-4.21667,0.2,5184.0,1137.0,17081.0,3464.0,1399.0,236.0,50.0,10.0,60000.0,9000.0,0,0,36000,18000,,,601529.0,8321.0,259810.0,1287.0
2007-07-09,50.25,-4.21667,4.0,5961.0,136.0,18699.0,185.0,2160.0,54.0,60.0,7.0,65000.0,9000.0,0,0,64000,24000,,,742599.0,16055.0,550843.0,2796.0
2007-07-09,50.25,-4.21667,25.0,1312.0,38.0,784.0,35.0,389.0,152.0,24.0,14.0,15000.0,9000.0,0,0,3000,2000,,,383072.0,2358.0,279830.0,3713.0
2007-07-09,50.25,-4.21667,51.0,1159.0,78.0,602.0,30.0,206.0,13.0,14.0,3.0,12000.0,1000.0,0,0,3000,2000,,,373721.0,2022.0,222511.0,3831.0
2007-07-16,50.25,-4.21667,0.2,1233.0,42.0,541.0,60.0,708.0,30.0,16.0,4.0,73000.0,14000.0,0,0,8000,7000,,,585461.0,9841.0,22577.0,2192.0
2007-07-16,50.25,-4.21667,8.0,952.0,25.0,577.0,22.0,897.0,66.0,30.0,6.0,97000.0,8000.0,0,0,13000,6000,,,553073.0,1960.0,23180.0,1033.0
2007-07-16,50.25,-4.21667,25.0,492.0,22.0,386.0,30.0,374.0,38.0,13.0,2.0,110000.0,2000.0,0,0,2000,3000,,,409893.0,6851.0,103844.0,1382.0
2007-07-16,50.25,-4.21667,53.0,386.0,20.0,209.0,17.0,250.0,13.0,24.0,3.0,55000.0,6000.0,0,0,5000,3000,,,417755.0,99.0,118978.0,698.0
2007-07-23,50.25,-4.21667,0.2,2819.0,223.0,7832.0,517.0,1816.0,60.0,50.0,6.0,88000.0,37000.0,0,0,0,0,650.0,27.0,611637.0,20381.0,105210.0,14513.0
2007-07-23,50.25,-4.21667,8.5,2272.0,1019.0,6023.0,3943.0,1546.0,502.0,65.0,16.0,115000.0,96000.0,0,0,0,0,820.0,194.0,556157.0,109262.0,136019.0,37621.0
2007-07-23,50.25,-4.21667,25.0,1039.0,136.0,1207.0,453.0,780.0,210.0,70.0,13.0,146000.0,106000.0,0,0,0,0,1103.0,54.0,452942.0,34332.0,195390.0,25353.0
2007-07-23,50.25,-4.21667,50.0,17545.0,28932.0,2502.0,3202.0,1429.0,1620.0,67.0,10.0,114000.0,146000.0,0,0,0,0,1032.0,108.0,621312.0,215236.0,347524.0,209481.0
2007-08-06,50.25,-4.21667,0.2,51561.0,1297.0,6432.0,710.0,3910.0,832.0,85.0,9.0,285000.0,24000.0,0,0,0,0,969.0,90.0,877115.0,8313.0,570524.0,22914.0
2007-08-06,50.25,-4.21667,8.5,40551.0,20985.0,7010.0,349.0,3793.0,1785.0,115.0,23.0,277000.0,67000.0,0,0,0,0,1053.0,19.0,781811.0,216469.0,486752.0,114482.0
2007-08-06,50.25,-4.21667,25.0,14846.0,2560.0,5644.0,1432.0,1433.0,536.0,104.0,31.0,170000.0,48000.0,0,0,0,0,1073.0,54.0,547773.0,26769.0,365362.0,17653.0
2007-08-06,50.25,-4.21667,50.0,29131.0,29604.0,7038.0,5316.0,1582.0,1308.0,76.0,23.0,102000.0,15000.0,0,0,0,0,913.0,239.0,752060.0,378382.0,407124.0,94482.0
2007-08-13,50.25,-4.21667,0.2,64008.0,1484.0,13029.0,204.0,3091.0,40.0,96.0,14.0,132000.0,61000.0,0,0,0,0,640.0,2.0,1167868.0,70993.0,514514.0,19083.0
2007-08-13,50.25,-4.21667,6.0,48542.0,23799.0,10149.0,4357.0,2337.0,976.0,73.0,44.0,210000.0,52000.0,0,0,0,0,544.0,180.0,966820.0,387261.0,454667.0,106057.0
2007-08-13,50.25,-4.21667,25.0,16667.0,8049.0,3958.0,1991.0,906.0,531.0,26.0,12.0,111000.0,56000.0,0,0,0,0,344.0,14.0,510819.0,46258.0,367838.0,35254.0
2007-08-13,50.25,-4.21667,50.0,8456.0,1794.0,6879.0,8937.0,620.0,572.0,24.0,21.0,105000.0,104000.0,0,0,0,0,401.0,132.0,479563.0,29220.0,406457.0,29089.0
2007-08-20,50.25,-4.21667,0.2,8910.0,2820.0,16939.0,317.0,1126.0,149.0,38.0,19.0,180000.0,65000.0,0,0,0,0,507.0,67.0,463567.0,39614.0,337657.0,35429.0
2007-08-20,50.25,-4.21667,8.5,4819.0,1500.0,14209.0,4154.0,868.0,198.0,25.0,8.0,88000.0,41000.0,0,0,0,0,435.0,12.0,370571.0,53790.0,345648.0,25123.0
2007-08-20,50.25,-4.21667,25.0,2743.0,653.0,6659.0,4732.0,513.0,186.0,21.0,7.0,38000.0,13000.0,0,0,0,0,457.0,50.0,297600.0,17246.0,367543.0,12530.0
2007-08-20,50.25,-4.21667,50.0,10888.0,15414.0,4960.0,6487.0,782.0,814.0,29.0,23.0,40000.0,35000.0,0,0,0,0,473.0,87.0,407503.0,210778.0,433724.0,104830.0
2007-08-28,50.25,-4.21667,0.2,28482.0,1349.0,12421.0,405.0,1739.0,16.0,65.0,10.0,74000.0,6000.0,0,0,0,0,381.0,29.0,675708.0,23314.0,549867.0,18149.0
2007-08-28,50.25,-4.21667,12.0,19448.0,12344.0,9183.0,4793.0,1393.0,565.0,55.0,25.0,80000.0,9000.0,0,0,0,0,389.0,21.0,613380.0,77048.0,537810.0,38921.0
2007-08-28,50.25,-4.21667,25.0,5670.0,1206.0,3748.0,245.0,607.0,176.0,24.0,3.0,72000.0,13000.0,0,0,0,0,371.0,6.0,505187.0,20365.0,458048.0,41699.0
2007-08-28,50.25,-4.21667,50.0,6988.0,104.0,5239.0,2069.0,805.0,712.0,38.0,24.0,93000.0,35000.0,0,0,0,0,373.0,34.0,543413.0,61781.0,449457.0,48939.0
2007-09-03,50.25,-4.21667,0.2,7011.0,132.0,7767.0,314.0,1827.0,184.0,65.0,13.0,117000.0,15000.0,0,0,0,0,537.0,185.0,634448.0,30428.0,500143.0,6627.0
2007-09-03,50.25,-4.21667,12.0,6015.0,1618.0,5620.0,3812.0,1350.0,834.0,55.0,23.0,72000.0,47000.0,0,0,0,0,680.0,137.0,527898.0,186797.0,476571.0,60003.0
2007-09-03,50.25,-4.21667,25.0,4113.0,60.0,1195.0,55.0,430.0,22.0,29.0,3.0,20000.0,2000.0,0,0,0,0,751.0,18.0,384477.0,13397.0,429762.0,4357.0
2007-09-03,50.25,-4.21667,50.0,9482.0,9340.0,4670.0,6158.0,700.0,486.0,37.0,12.0,48000.0,44000.0,0,0,27000,47000,565.0,345.0,385364.0,13941.0,455201.0,38550.0
2007-09-10,50.25,-4.21667,0.2,20986.0,626.0,11926.0,130.0,1356.0,90.0,42.0,9.0,119000.0,17000.0,0,0,114000,31000,147.0,28.0,444445.0,67966.0,550677.0,73443.0
2007-09-10,50.25,-4.21667,16.0,19079.0,2.0,11313.0,190.0,1349.0,19.0,48.0,7.0,163000.0,2000.0,0,0,194000,18000,280.0,11.0,510864.0,71920.0,564961.0,55735.0
2007-09-10,50.25,-4.21667,25.0,13556.0,140.0,9764.0,28.0,1313.0,50.0,43.0,7.0,192000.0,22000.0,0,0,392000,109000,271.0,2.0,698625.0,20039.0,646609.0,7348.0
2007-09-10,50.25,-4.21667,50.0,3681.0,20.0,2323.0,50.0,702.0,42.0,30.0,3.0,76000.0,8000.0,0,0,41000,10000,610.0,21.0,560819.0,11531.0,557530.0,9891.0
2007-09-17,50.25,-4.21667,0.2,8749.0,293.0,12384.0,375.0,796.0,53.0,44.0,16.0,149000.0,32000.0,0,0,28000,10000,680.0,42.0,534233.0,25370.0,612431.0,17432.0
2007-09-17,50.25,-4.21667,13.0,5659.0,52.0,5240.0,92.0,480.0,5.0,38.0,5.0,76000.0,10000.0,0,0,16000,3000,596.0,5.0,428785.0,2401.0,546414.0,15731.0
2007-09-17,50.25,-4.21667,25.0,3086.0,304.0,1612.0,64.0,451.0,32.0,16.0,3.0,39000.0,1000.0,0,0,8000,5000,848.0,21.0,422676.0,19711.0,470544.0,12541.0
2007-09-17,50.25,-4.21667,50.0,3212.0,57.0,1629.0,17.0,387.0,14.0,16.0,2.0,43000.0,2000.0,0,0,9000,4000,902.0,7.0,406337.0,15602.0,458785.0,3518.0
2007-10-02,50.25,-4.21667,0.2,5010.0,133.0,6030.0,201.0,974.0,65.0,98.0,6.0,181000.0,15000.0,0,0,5000,2000,654.0,5.0,433719.0,10967.0,373738.0,8628.0
2007-10-02,50.25,-4.21667,9.0,5002.0,45.0,6291.0,158.0,980.0,36.0,103.0,15.0,162000.0,21000.0,0,0,4000,2000,639.0,31.0,440616.0,6058.0,353283.0,17787.0
2007-10-02,50.25,-4.21667,25.0,5019.0,43.0,6112.0,154.0,939.0,46.0,107.0,6.0,164000.0,3000.0,0,0,3000,1000,592.0,33.0,436234.0,7566.0,363727.0,13235.0
2007-10-02,50.25,-4.21667,50.0,4966.0,50.0,6128.0,86.0,910.0,42.0,110.0,4.0,161000.0,4000.0,0,0,4000,4000,624.0,27.0,417873.0,9647.0,383689.0,8628.0
2007-10-25,50.25,-4.21667,0.2,3185.0,115.0,5337.0,126.0,338.0,46.0,53.0,15.0,86000.0,4000.0,0,0,0,0,327.0,17.0,269035.0,15057.0,405600.0,44368.0
2007-10-25,50.25,-4.21667,11.0,3292.0,102.0,5455.0,125.0,326.0,18.0,44.0,8.0,102000.0,13000.0,0,0,0,0,337.0,11.0,282822.0,2695.0,394086.0,11519.0
2007-10-25,50.25,-4.21667,25.0,3289.0,85.0,5468.0,75.0,347.0,8.0,48.0,6.0,101000.0,3000.0,0,0,0,0,313.0,19.0,284939.0,9739.0,395724.0,12079.0
2007-10-25,50.25,-4.21667,50.0,3519.0,265.0,5614.0,182.0,418.0,111.0,39.0,16.0,93000.0,5000.0,0,0,0,0,329.0,35.0,280957.0,4952.0,414448.0,16158.0
2007-10-30,50.25,-4.21667,0.2,3694.0,109.0,5715.0,207.0,513.0,41.0,49.0,5.0,108000.0,19000.0,0,0,0,0,359.0,28.0,275946.0,7896.0,413371.0,6586.0
2007-10-30,50.25,-4.21667,12.0,3752.0,88.0,5920.0,87.0,464.0,8.0,49.0,1.0,116000.0,13000.0,0,0,0,0,356.0,43.0,262524.0,8765.0,381829.0,27659.0
2007-10-30,50.25,-4.21667,25.0,3464.0,233.0,5776.0,101.0,455.0,73.0,52.0,11.0,113000.0,8000.0,0,0,0,0,342.0,56.0,278327.0,46846.0,316067.0,112531.0
2007-10-30,50.25,-4.21667,50.0,3909.0,780.0,6821.0,1866.0,500.0,113.0,61.0,11.0,171000.0,87000.0,0,0,0,0,338.0,40.0,272843.0,36688.0,417010.0,33229.0
2007-11-05,50.25,-4.21667,0.2,4892.0,122.0,8995.0,25.0,599.0,35.0,80.0,10.0,252000.0,17000.0,0,0,0,0,387.0,7.0,318404.0,11178.0,469952.0,24329.0
2007-11-05,50.25,-4.21667,13.0,4773.0,91.0,9233.0,143.0,580.0,31.0,68.0,18.0,236000.0,34000.0,0,0,0,0,432.0,26.0,298703.0,10467.0,445219.0,18055.0
2007-11-05,50.25,-4.21667,25.0,4820.0,6.0,9232.0,165.0,568.0,52.0,62.0,11.0,218000.0,14000.0,0,0,0,0,384.0,38.0,296161.0,4846.0,449486.0,4076.0
2007-11-05,50.25,-4.21667,50.0,4929.0,205.0,9591.0,431.0,576.0,59.0,68.0,19.0,235000.0,22000.0,0,0,0,0,388.0,19.0,304576.0,11780.0,447410.0,13688.0
2007-11-12,50.25,-4.21667,0.2,6364.0,765.0,9480.0,234.0,441.0,55.0,53.0,7.0,244000.0,25000.0,0,0,0,0,314.0,25.0,404922.0,25427.0,395429.0,51051.0
2007-11-12,50.25,-4.21667,11.0,5964.0,180.0,9616.0,145.0,466.0,55.0,62.0,14.0,250000.0,12000.0,0,0,0,0,313.0,26.0,429436.0,20429.0,368219.0,11044.0
2007-11-12,50.25,-4.21667,25.0,5744.0,145.0,9597.0,74.0,426.0,21.0,60.0,15.0,243000.0,28000.0,0,0,0,0,302.0,5.0,407418.0,8060.0,370876.0,10170.0
2007-11-12,50.25,-4.21667,50.0,5705.0,56.0,8220.0,2292.0,422.0,27.0,57.0,14.0,213000.0,26000.0,0,0,0,0,430.0,230.0,369933.0,59884.0,374200.0,9371.0
2007-11-22,50.25,-4.21667,0.2,5528.0,164.0,5599.0,26.0,357.0,51.0,64.0,9.0,186000.0,13000.0,0,0,0,0,689.0,51.0,284396.0,14905.0,354010.0,20004.0
2007-11-22,50.25,-4.21667,11.0,5542.0,83.0,5600.0,17.0,289.0,12.0,65.0,21.0,177000.0,5000.0,0,0,0,0,705.0,41.0,276049.0,7678.0,350619.0,13023.0
2007-11-22,50.25,-4.21667,25.0,5659.0,191.0,5608.0,111.0,283.0,6.0,66.0,17.0,184000.0,10000.0,0,0,0,0,703.0,43.0,275408.0,9394.0,354838.0,13284.0
2007-11-22,50.25,-4.21667,50.0,5503.0,320.0,5373.0,212.0,325.0,39.0,68.0,19.0,173000.0,19000.0,0,0,0,0,716.0,47.0,263716.0,40851.0,342790.0,29589.0
2007-11-26,50.25,-4.21667,0.2,5228.0,69.0,5097.0,61.0,346.0,14.0,86.0,8.0,201000.0,13000.0,0,0,0,0,612.0,47.0,216267.0,5803.0,317943.0,11382.0
2007-11-26,50.25,-4.21667,13.0,5392.0,450.0,5045.0,72.0,307.0,36.0,91.0,5.0,176000.0,24000.0,0,0,0,0,584.0,14.0,214551.0,7151.0,316514.0,12568.0
2007-11-26,50.25,-4.21667,25.0,5043.0,35.0,5008.0,111.0,296.0,24.0,84.0,5.0,161000.0,14000.0,0,0,0,0,608.0,51.0,211347.0,4512.0,310810.0,10650.0
2007-11-26,50.25,-4.21667,50.0,4926.0,74.0,4969.0,259.0,305.0,20.0,86.0,8.0,185000.0,44000.0,0,0,0,0,525.0,175.0,243283.0,61606.0,307038.0,7293.0
2007-12-11,50.25,-4.21667,0.2,4817.0,173.0,4798.0,138.0,304.0,29.0,95.0,4.0,230000.0,58000.0,0,0,0,0,279.0,48.0,295202.0,23116.0,309324.0,4869.0
2007-12-11,50.25,-4.21667,13.0,4829.0,228.0,4661.0,517.0,274.0,19.0,76.0,22.0,150000.0,22000.0,0,0,0,0,237.0,9.0,270590.0,11065.0,312619.0,11294.0
2007-12-11,50.25,-4.21667,25.0,4657.0,87.0,4085.0,36.0,255.0,33.0,61.0,12.0,116000.0,9000.0,0,0,0,0,240.0,12.0,270572.0,17157.0,317524.0,15052.0
2007-12-11,50.25,-4.21667,50.0,4980.0,528.0,6267.0,3681.0,453.0,361.0,88.0,34.0,182000.0,124000.0,0,0,0,0,290.0,69.0,283154.0,20336.0,278552.0,67651.0
2008-01-28,50.25,-4.21667,0.2,5868.0,331.0,10930.0,1050.0,918.0,70.0,112.0,14.0,363000.0,76000.0,0,0,0,0,358.0,21.0,282770.0,14576.0,191000.0,10727.0
2008-01-28,50.25,-4.21667,13.0,5203.0,1843.0,9413.0,4728.0,745.0,406.0,121.0,28.0,232000.0,155000.0,0,0,0,0,297.0,54.0,258559.0,21821.0,181619.0,4080.0
2008-01-28,50.25,-4.21667,25.0,3047.0,53.0,3890.0,100.0,291.0,15.0,79.0,21.0,87000.0,30000.0,0,0,0,0,255.0,41.0,242953.0,11225.0,179876.0,3230.0
2008-01-28,50.25,-4.21667,50.0,5031.0,3513.0,5930.0,3887.0,333.0,125.0,79.0,30.0,111000.0,20000.0,0,0,0,0,325.0,77.0,285032.0,51610.0,191392.0,22056.0
2008-02-27,50.25,-4.21667,0.2,9315.0,197.0,10609.0,224.0,482.0,54.0,98.0,15.0,131000.0,11000.0,0,0,0,0,250.0,17.0,343241.0,4683.0,218272.0,2238.0
2008-02-27,50.25,-4.21667,13.0,8309.0,186.0,8757.0,133.0,498.0,25.0,52.0,22.0,93000.0,13000.0,0,0,0,0,204.0,13.0,305858.0,24964.0,204134.0,13510.0
2008-02-27,50.25,-4.21667,25.0,8387.0,80.0,8819.0,112.0,472.0,10.0,52.0,20.0,83000.0,12000.0,0,0,0,0,226.0,7.0,268670.0,26805.0,169936.0,24421.0
2008-02-27,50.25,-4.21667,50.0,7279.0,154.0,6561.0,237.0,407.0,18.0,64.0,18.0,52000.0,10000.0,0,0,0,0,235.0,28.0,285069.0,1139.0,180129.0,2304.0
2008-03-05,50.25,-4.21667,0.2,3236.0,636.0,5303.0,1044.0,812.0,31.0,8.0,5.0,173000.0,84000.0,0,0,0,0,303.0,3.0,186366.0,9969.0,160795.0,10731.0
2008-03-05,50.25,-4.21667,10.0,4181.0,470.0,6314.0,571.0,700.0,101.0,8.0,5.0,149000.0,34000.0,0,0,0,0,369.0,42.0,195182.0,1350.0,176916.0,3165.0
2008-03-05,50.25,-4.21667,25.0,4124.0,475.0,4293.0,1219.0,492.0,125.0,6.0,5.0,194000.0,173000.0,0,0,0,0,331.0,11.0,167463.0,3836.0,160236.0,3083.0
2008-03-05,50.25,-4.21667,50.0,3964.0,152.0,2369.0,89.0,275.0,15.0,3.0,3.0,111000.0,37000.0,0,0,0,0,466.0,8.0,186666.0,51592.0,167171.0,51101.0
2008-03-17,50.25,-4.21667,0.2,3600.0,14.0,6566.0,243.0,609.0,15.0,72.0,6.0,87000.0,7000.0,0,0,0,0,531.0,47.0,343514.0,30896.0,284730.0,25299.0
2008-03-17,50.25,-4.21667,7.0,4270.0,43.0,8652.0,154.0,1042.0,142.0,98.0,21.0,199000.0,61000.0,0,0,0,0,570.0,175.0,364747.0,29480.0,271819.0,5400.0
2008-03-17,50.25,-4.21667,25.0,4374.0,55.0,8832.0,67.0,1063.0,54.0,99.0,7.0,194000.0,31000.0,0,0,0,0,446.0,15.0,345183.0,15167.0,259806.0,25949.0
2008-03-17,50.25,-4.21667,50.0,4376.0,93.0,8790.0,70.0,1226.0,58.0,66.0,15.0,320000.0,68000.0,0,0,0,0,465.0,28.0,343241.0,8342.0,269992.0,2104.0
2008-04-07,50.25,-4.21667,0.2,1958.0,165.0,4428.0,453.0,1599.0,1163.0,11.0,10.0,287000.0,439000.0,0,0,0,0,865.0,36.0,317706.0,17640.0,147126.0,20801.0
2008-04-07,50.25,-4.21667,16.0,1674.0,335.0,3301.0,418.0,822.0,44.0,4.0,1.0,34000.0,27000.0,0,0,0,0,660.0,10.0,223112.0,5337.0,125943.0,9706.0
2008-04-07,50.25,-4.21667,25.0,2139.0,165.0,2784.0,95.0,834.0,39.0,13.0,3.0,32000.0,10000.0,0,0,0,0,718.0,128.0,215484.0,19831.0,119785.0,2734.0
2008-04-07,50.25,-4.21667,50.0,3200.0,803.0,2051.0,64.0,713.0,16.0,10.0,5.0,32000.0,7000.0,0,0,0,0,643.0,8.0,194210.0,4684.0,117699.0,8086.0
2008-04-21,50.25,-4.21667,0.2,813.0,53.0,4990.0,137.0,656.0,53.0,83.0,1.0,158000.0,23000.0,0,0,0,0,388.0,58.0,509843.0,14786.0,126057.0,5293.0
2008-04-21,50.25,-4.21667,13.0,773.0,60.0,4976.0,154.0,626.0,36.0,85.0,14.0,182000.0,1000.0,0,0,0,0,370.0,12.0,481846.0,49590.0,132200.0,1172.0
2008-04-21,50.25,-4.21667,25.0,852.0,119.0,5320.0,68.0,607.0,60.0,75.0,26.0,171000.0,31000.0,0,0,0,0,412.0,9.0,479697.0,410.0,129743.0,1616.0
2008-04-21,50.25,-4.21667,50.0,768.0,51.0,,,546.0,53.0,43.0,2.0,208000.0,44000.0,0,0,0,0,395.0,4.0,493389.0,17109.0,128343.0,5899.0
2008-04-28,50.25,-4.21667,0.2,5290.0,198.0,81938.0,904.0,7807.0,349.0,304.0,87.0,418000.0,49000.0,0,0,0,0,1501.0,83.0,805173.0,,235314.0,
2008-04-28,50.25,-4.21667,6.0,4936.0,233.0,82693.0,2068.0,7726.0,680.0,299.0,107.0,429000.0,35000.0,0,0,0,0,1620.0,180.0,797221.0,16371.0,239986.0,10405.0
2008-04-28,50.25,-4.21667,25.0,4813.0,80.0,82849.0,407.0,7993.0,164.0,323.0,13.0,471000.0,28000.0,0,0,0,0,1945.0,43.0,776429.0,21065.0,242757.0,10243.0
2008-05-06,50.25,-4.21667,0.2,2169.0,28.0,9277.0,161.0,1513.0,82.0,331.0,53.0,24000.0,8000.0,28000,3000,0,0,662.0,14.0,853204.0,27519.0,231171.0,6829.0
2008-05-06,50.25,-4.21667,8.0,2249.0,126.0,9607.0,209.0,1653.0,109.0,390.0,75.0,36000.0,4000.0,34000,6000,0,0,654.0,27.0,864085.0,19674.0,240786.0,3374.0
2008-05-06,50.25,-4.21667,25.0,1157.0,29.0,2567.0,109.0,1138.0,47.0,94.0,34.0,80000.0,4000.0,55000,0,0,0,900.0,71.0,539511.0,586.0,234271.0,343.0
2008-05-06,50.25,-4.21667,50.0,1157.0,28.0,2232.0,78.0,1045.0,40.0,95.0,20.0,96000.0,7000.0,51000,16000,0,0,871.0,12.0,583373.0,23827.0,164014.0,10243.0
