"V1","V2","V3","V4","V5","V6","V7","V8"
4.75387469739442,6.29121405586208,2.6318190853763,1075.2204802077,27.6755334616877,0.355955898408252,54.1062923807598,0.761908656177989
4.80535602067347,6.26889393215248,6.61416110107462,1066.53549135254,17.1397791171925,0.29199203865147,36.5605035534383,0.525052259897606
5.6077275268199,6.9890434857281,22.6280526792339,1077.86943245658,0.781790889157083,0.08753298139278,10.5126849695311,0.288988365600468
6.5945483247991,6.89313000828335,11.7819241113465,1051.03838999698,4.10367085341935,0.212598893561328,18.9225253734265,0.289812315769285
7.39088489427944,6.23956460236923,5.78475506062575,1058.55650968123,2.94331872929146,0.162086440475824,15.5807967597046,0.149299522817647
7.44492293372343,5.64973267531782,6.01005003446121,1075.93725334441,4.66927016135862,0.214889244200082,14.3279208983271,0.123850523497817
8.07236451568954,5.7939109910524,5.20140195519798,1058.10041071346,2.58362650200529,0.236908148667529,14.8971247787817,0.0662068809892646
8.08241039598476,5.39932635023449,3.1994878183693,1072.35819873272,8.56022727784345,0.356028906966789,24.3063146836347,0.224172352386613
10.2568982230454,5.03503456356917,5.70241054429016,1071.6951354428,7.97131890727981,0.501467593402306,29.6818470553604,0.379448585452238
12.2031288156199,5.29372322174533,6.64111957203072,1078.65444902697,5.71002838294997,0.490595553510406,28.7951467941744,0.555384854598474
14.8366823989373,5.67573983535368,13.2108537285231,1069.64874691928,0.248238210362781,0.0708968724190597,19.0434171898409,0.162258664242461
16.1887584267426,5.57738944987108,8.99634059294272,1071.52863217627,-0.970206220243617,0.212337884136594,21.3701264878411,0.412469270490549
16.8200022918833,NA,15.6793915680256,1069.85874664247,0.116797832445529,0.246892634174192,20.9191421106468,0.307184031374469
17.0966807380861,NA,17.9385701648629,1071.51915178186,0.765350169104998,0.026989210360323,7.89531746866029,0.264972160946476
15.273722339173,NA,8.50781209211734,1063.71561689384,-0.945288018354226,0.143715977264653,15.0150462300914,0.371164929825719
14.7917791326879,NA,7.39698514420965,1071.65871016113,1.64806717350441,0.297736696618764,26.172001243476,0.585441456737499
18.0216392915673,NA,11.2025956915614,1073.2352714691,-0.455059636734357,-0.00748180299262534,9.35614446903794,0.235016834747616
17.6055722353968,NA,8.2859187699927,1065.96763914559,-0.021865995512591,0.0117512040693591,5.07635589577636,0.28278003391178
16.2571639278263,NA,12.7850981707927,1070.28893854536,1.11937482039396,0.337858855038603,23.8124330158559,0.571665936943387
